"database","mature_mirna_id","target_symbol","experiment","support_type"
"tarbase","hsa-miR-19a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-19b-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-200c-3p","SHC3","Microarrays","negative"
"tarbase","hsa-miR-20a-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-20b-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-21-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-210-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-22-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-221-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-222-3p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-2355-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-2355-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-23a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-25-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-26a-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-26b-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-27a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-27b-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-29a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-29b-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-29c-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-301a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-301b-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-302b-3p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-3120-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3120-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-3158-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-3173-5p","SHC3","PAR-CLIP","negative"
"tarbase","hsa-miR-32-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-335-5p","SHC3","Microarray","Functional MTI (Weak)"
"mirtarbase","hsa-miR-335-5p","SHC3","Microarray",""
"tarbase","hsa-miR-335-5p","SHC3","Microarrays","negative"
"tarbase","hsa-miR-338-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-340-5p","SHC3","RNA-Seq","negative"
"mirtarbase","hsa-miR-342-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-342-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-34a-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-361-3p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-3619-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3619-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-3659","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-370-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-374a-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-376a-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-376a-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-376a-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-376b-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-376b-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-382-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-3912-5p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3912-5p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-3913-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-423-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-423-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-424-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-452-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-4525","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-454-3p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-4646-3p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4646-3p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-4664-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-4733-5p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4733-5p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-500a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-589-5p","SHC3","PAR-CLIP","negative"
"tarbase","hsa-miR-625-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-656-5p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-665","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-665","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-6721-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-7-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-766-5p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-876-3p","SHC3","HITS-CLIP","negative"
"mirtarbase","hsa-miR-885-5p","SHC3","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-885-5p","SHC3","PAR-CLIP",""
"tarbase","hsa-miR-92a-1-5p","SHC3","PAR-CLIP","negative"
"mirtarbase","hsa-miR-92a-3p","SHC3","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-92a-3p","SHC3","CLASH",""
"tarbase","hsa-miR-92a-3p","SHC3","HITS-CLIP","negative"
"tarbase","hsa-miR-92b-3p","SHC3","HITS-CLIP","negative"
