"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
77.7529588858311,-2.86769899408719,0.567036082820398,-5.05734834337783,4.25126267736732e-07,5.44302163723516e-05,"MAOB"
104.675590786795,2.65033296783396,0.524037451200335,5.05752587293758,4.24730818939687e-07,5.44302163723516e-05,"MEX3A"
87.2649103214817,1.80645419680511,0.357203868860985,5.05720781402883,4.25439550067583e-07,5.44302163723516e-05,"MTHFD2"
52.0793768009267,-2.22684209692728,0.440402001230361,-5.05638505435056,4.2727820388344e-07,5.44302163723516e-05,"RAI2"
42.0861828578726,-2.83833277977569,0.561749947193968,-5.05266229921983,4.35693849963171e-07,5.51776959929967e-05,"LDB3"
38.5505496856456,4.61909080287219,0.914838596140191,5.04907731523426,4.43949051024468e-07,5.58962828429411e-05,"LINC01002"
1282.05754627613,-2.69539321245977,0.535276453433099,-5.03551612474703,4.76563007964008e-07,5.95246762780811e-05,"AHNAK2"
180.592596972447,2.51022405455964,0.498571415135902,5.03483348293321,4.78264391964634e-07,5.95246762780811e-05,"FNDC1"
53.3273678413872,-2.86463846864538,0.569377258182579,-5.03117823460169,4.87474695410192e-07,6.03242971645893e-05,"EPHB6"
30.0683470740978,4.56959171226483,0.910064821380347,5.0211716845992,5.13572284689197e-07,6.30646939828999e-05,"CXCL10"
262.981802665105,-3.27135537260082,0.6516030127052,-5.02047306230129,5.15443795482697e-07,6.30646939828999e-05,"RAPGEFL1"
101.618927790376,-1.79836302043804,0.358880618936653,-5.01103410311347,5.41383183861786e-07,6.58662597174766e-05,"NBEA"
133.000687098261,-1.50922369156154,0.301458167150841,-5.00641168831353,5.54540860711521e-07,6.70901501651882e-05,"ARHGEF25"
407.94938597641,-2.47605738345072,0.494744714001843,-5.00471720743135,5.59440986089163e-07,6.73069666374829e-05,"SVEP1"
23.2732651678903,-3.03281643569869,0.606607313982588,-4.99963710590166,5.74383166748858e-07,6.87228831995209e-05,"PGAP4"
75.6331993003505,-5.78481043820694,1.15764403448621,-4.9970545918067,5.82125930034887e-07,6.92665886859094e-05,"SPINK5"
34.2604988097262,2.97958114491011,0.596553750643326,4.99465662850484,5.89405400051873e-07,6.97495264673408e-05,"PITX1"
47.2362413691291,2.54580677841742,0.509890063562999,4.99285426475638,5.9493449816297e-07,7.00212037620505e-05,"H3C10"
52.7393658822889,1.87465987050632,0.375576947349868,4.99141356713779,5.99390037916526e-07,7.01642738438935e-05,"JPT1"
132.856186639828,2.33479294123474,0.468380590632833,4.98482001160676,6.20195189949493e-07,7.22093926534743e-05,"MCM2"
37.1837080383758,-2.69531631582632,0.540955927676262,-4.98250629659308,6.2765947586828e-07,7.26876663604464e-05,"ANKRD35"
62.0343707779672,-2.02340251798644,0.407138124733184,-4.96981833698936,6.70156598363647e-07,7.71963366710806e-05,"CORO6"
330.484126392747,-1.61337207847567,0.324879867948449,-4.96605741889698,6.83277321288449e-07,7.8291289258321e-05,"LIMS2"
360.134435027643,-3.0997326702398,0.625313086655298,-4.95708907488214,7.1557175405684e-07,8.15601152939733e-05,"CNN1"
164.223109220388,3.39562380881511,0.685471095440427,4.95370823277874,7.28123594908158e-07,8.25562543001627e-05,"KLHDC7B"
